"s"	"v"	"n"	"x"	"y"
3	0	3	875.018	385.255
3	0	3	874.774	378.851
3	0	3	874.371	372.489
3	0	3	873.808	366.171
3	0	3	873.09	359.898
3	0	3	872.218	353.674
3	0	3	871.193	347.5
3	0	3	870.018	341.378
3	0	3	868.694	335.31
3	0	3	867.225	329.298
3	0	3	865.61	323.344
3	0	3	863.854	317.449
3	0	3	861.957	311.616
3	0	3	859.921	305.847
3	0	3	857.749	300.144
3	0	3	855.442	294.508
3	0	3	850.433	283.447
3	0	3	844.909	272.681
3	0	3	838.886	262.224
3	0	3	832.38	252.093
3	0	3	825.406	242.303
3	0	3	817.981	232.87
3	0	3	810.119	223.81
3	0	3	801.837	215.138
3	0	3	793.151	206.869
3	0	3	784.076	199.021
3	0	3	774.627	191.608
3	0	3	764.822	184.646
3	0	3	754.674	178.151
3	0	3	744.201	172.139
3	0	3	733.417	166.624
3	0	3	722.339	161.623
3	0	3	716.694	159.321
3	0	3	710.982	157.152
3	0	3	705.204	155.12
3	0	3	699.362	153.226
3	0	3	693.459	151.473
3	0	3	687.495	149.862
3	0	3	681.474	148.394
3	0	3	675.396	147.073
3	0	3	669.265	145.9
3	0	3	663.082	144.877
3	0	3	656.848	144.006
3	0	3	650.567	143.289
3	0	3	644.239	142.728
3	0	3	637.868	142.325
3	0	3	631.454	142.082
3	0	3	625	142
3	0	3	617.032	142.124
3	0	3	609.067	142.496
3	0	3	601.11	143.121
3	0	3	593.164	144
3	0	3	585.233	145.137
3	0	3	577.319	146.535
3	0	3	569.428	148.197
3	0	3	561.562	150.125
3	0	3	553.726	152.323
3	0	3	545.923	154.793
3	0	3	538.156	157.539
3	0	3	530.43	160.562
3	0	3	522.747	163.868
3	0	3	515.112	167.457
3	0	3	507.529	171.333
3	0	3	500	175.5
3	0	3	500	175.5
3	0	3	492.839	179.752
3	0	3	485.853	184.234
3	0	3	479.045	188.94
3	0	3	472.419	193.862
3	0	3	465.978	198.994
3	0	3	459.726	204.329
3	0	3	453.666	209.859
3	0	3	447.802	215.578
3	0	3	442.137	221.479
3	0	3	436.675	227.555
3	0	3	431.419	233.8
3	0	3	426.374	240.205
3	0	3	421.542	246.765
3	0	3	416.927	253.472
3	0	3	412.533	260.319
3	0	3	408.363	267.3
3	0	3	404.42	274.407
3	0	3	400.708	281.635
3	0	3	397.232	288.974
3	0	3	393.993	296.42
3	0	3	390.996	303.964
3	0	3	388.245	311.601
3	0	3	385.742	319.322
3	0	3	383.492	327.122
3	0	3	381.498	334.993
3	0	3	379.763	342.928
3	0	3	378.291	350.92
3	0	3	377.086	358.963
3	0	3	376.15	367.049
3	0	3	375.489	375.172
3	0	3	375.104	383.325
3	0	3	375	391.5
3	0	3	375	391.5
3	0	3	375.095	399.693
3	0	3	375.47	407.862
3	0	3	376.123	416
3	0	3	377.049	424.101
3	0	3	378.245	432.157
3	0	3	379.709	440.162
3	0	3	381.435	448.109
3	0	3	383.422	455.992
3	0	3	385.665	463.804
3	0	3	388.16	471.538
3	0	3	390.905	479.188
3	0	3	393.896	486.747
3	0	3	397.13	494.208
3	0	3	400.602	501.565
3	0	3	404.31	508.81
3	0	3	408.25	515.938
3	0	3	412.418	522.941
3	0	3	416.812	529.812
3	0	3	421.427	536.546
3	0	3	426.26	543.136
3	0	3	431.307	549.574
3	0	3	436.566	555.854
3	0	3	442.033	561.97
3	0	3	447.703	567.914
3	0	3	453.574	573.68
3	0	3	459.643	579.262
3	0	3	465.905	584.652
3	0	3	472.357	589.845
3	0	3	478.997	594.832
3	0	3	485.819	599.609
3	0	3	492.821	604.167
3	0	3	500	608.5
3	0	3	500	608.5
3	0	3	507.432	612.594
3	0	3	514.95	616.419
3	0	3	522.546	619.976
3	0	3	530.216	623.266
3	0	3	537.953	626.288
3	0	3	545.751	629.044
3	0	3	553.604	631.533
3	0	3	561.506	633.756
3	0	3	569.451	635.714
3	0	3	577.432	637.407
3	0	3	585.444	638.836
3	0	3	593.48	640
3	0	3	601.535	640.901
3	0	3	609.603	641.538
3	0	3	617.676	641.913
3	0	3	625.75	642.025
3	0	3	633.818	641.875
3	0	3	641.874	641.464
3	0	3	649.912	640.792
3	0	3	657.926	639.859
3	0	3	665.909	638.666
3	0	3	673.857	637.214
3	0	3	681.762	635.502
3	0	3	689.619	633.531
3	0	3	697.421	631.302
3	0	3	705.163	628.815
3	0	3	712.838	626.07
3	0	3	720.44	623.069
3	0	3	727.963	619.81
3	0	3	735.402	616.296
3	0	3	742.749	612.526
3	0	3	750	608.5
3	0	3	NA	NA
4	0	1	186.3	678.8
4	0	1	179.712	675.833
4	0	1	173.572	672.818
4	0	1	167.839	669.751
4	0	1	162.473	666.627
4	0	1	157.436	663.442
4	0	1	152.685	660.194
4	0	1	148.183	656.877
4	0	1	143.887	653.488
4	0	1	139.76	650.022
4	0	1	135.76	646.477
4	0	1	127.983	639.13
4	0	1	112.2	623.3
4	0	1	105.931	616.813
4	0	1	100.066	610.092
4	0	1	94.606	603.155
4	0	1	89.551	596.014
4	0	1	84.9	588.688
4	0	1	80.655	581.189
4	0	1	76.815	573.535
4	0	1	73.38	565.741
4	0	1	70.35	557.821
4	0	1	67.726	549.791
4	0	1	65.508	541.668
4	0	1	63.695	533.465
4	0	1	62.288	525.199
4	0	1	61.287	516.885
4	0	1	60.692	508.539
4	0	1	60.502	500.175
4	0	1	60.72	491.81
4	0	1	61.343	483.458
4	0	1	62.373	475.135
4	0	1	63.81	466.857
4	0	1	65.653	458.638
4	0	1	67.903	450.495
4	0	1	70.56	442.443
4	0	1	73.624	434.497
4	0	1	77.095	426.672
4	0	1	80.973	418.985
4	0	1	85.259	411.45
4	0	1	89.951	404.082
4	0	1	95.052	396.898
4	0	1	100.56	389.913
4	0	1	106.476	383.142
4	0	1	112.8	376.6
4	0	1	377.1	112.3
4	0	1	383.667	106.049
4	0	1	390.458	100.198
4	0	1	397.459	94.746
4	0	1	404.655	89.694
4	0	1	412.03	85.043
4	0	1	419.571	80.793
4	0	1	427.261	76.945
4	0	1	435.087	73.5
4	0	1	443.034	70.458
4	0	1	451.087	67.82
4	0	1	459.231	65.585
4	0	1	467.452	63.756
4	0	1	475.733	62.333
4	0	1	484.062	61.315
4	0	1	492.422	60.704
4	0	1	500.8	60.5
4	0	1	500.8	60.5
4	0	1	509.184	60.68
4	0	1	517.563	61.257
4	0	1	525.919	62.233
4	0	1	534.234	63.611
4	0	1	542.493	65.391
4	0	1	550.676	67.575
4	0	1	558.768	70.165
4	0	1	566.75	73.163
4	0	1	574.606	76.569
4	0	1	582.318	80.386
4	0	1	589.868	84.615
4	0	1	597.241	89.258
4	0	1	604.417	94.316
4	0	1	611.381	99.792
4	0	1	618.114	105.686
4	0	1	624.6	112
4	0	1	633	120.4
4	0	1	641.4	128.8
4	0	1	646.62	134.23
4	0	1	651.554	139.826
4	0	1	656.205	145.579
4	0	1	660.572	151.478
4	0	1	664.657	157.515
4	0	1	668.46	163.679
4	0	1	671.982	169.96
4	0	1	675.225	176.35
4	0	1	678.189	182.838
4	0	1	680.875	189.415
4	0	1	683.283	196.071
4	0	1	685.416	202.797
4	0	1	687.273	209.582
4	0	1	688.855	216.418
4	0	1	690.164	223.293
4	0	1	691.2	230.2
4	0	1	691.2	230.2
4	0	1	692.183	239.955
4	0	1	692.62	249.742
4	0	1	692.51	259.537
4	0	1	691.853	269.314
4	0	1	690.649	279.05
4	0	1	688.897	288.719
4	0	1	686.598	298.298
4	0	1	683.75	307.763
4	0	1	680.354	317.087
4	0	1	676.409	326.248
4	0	1	671.915	335.22
4	0	1	666.872	343.98
4	0	1	661.279	352.502
4	0	1	658.276	356.666
4	0	1	655.136	360.762
4	0	1	651.859	364.787
4	0	1	648.443	368.736
4	0	1	644.891	372.609
4	0	1	641.2	376.4
4	0	1	625.3	392.3
4	0	1	625.3	392.3
4	0	1	500.8	516.8
4	0	1	500.8	516.8
4	0	1	439.038	578.675
4	0	1	376.9	640.7
4	0	1	372.795	644.675
4	0	1	368.587	648.5
4	0	1	364.286	652.175
4	0	1	359.9	655.7
4	0	1	359.9	655.7
4	0	1	355.137	659.255
4	0	1	350.283	662.627
4	0	1	345.343	665.816
4	0	1	340.321	668.821
4	0	1	335.222	671.643
4	0	1	330.051	674.282
4	0	1	324.814	676.738
4	0	1	319.514	679.011
4	0	1	314.157	681.101
4	0	1	308.748	683.008
4	0	1	303.291	684.732
4	0	1	297.791	686.274
4	0	1	292.254	687.632
4	0	1	286.683	688.808
4	0	1	281.084	689.802
4	0	1	275.462	690.613
4	0	1	269.822	691.241
4	0	1	264.168	691.687
4	0	1	258.505	691.95
4	0	1	252.838	692.031
4	0	1	247.173	691.93
4	0	1	241.513	691.646
4	0	1	235.863	691.181
4	0	1	230.23	690.533
4	0	1	224.616	689.703
4	0	1	219.028	688.691
4	0	1	213.47	687.497
4	0	1	207.947	686.121
4	0	1	202.463	684.564
4	0	1	197.024	682.824
4	0	1	191.635	680.903
4	0	1	186.3	678.8
4	0	1	NA	NA
4	0	2	500.8	796.7
4	0	2	494.257	802.922
4	0	2	487.482	808.744
4	0	2	480.491	814.167
4	0	2	473.299	819.189
4	0	2	465.922	823.812
4	0	2	458.374	828.034
4	0	2	450.672	831.856
4	0	2	442.831	835.278
4	0	2	434.867	838.299
4	0	2	426.794	840.92
4	0	2	418.628	843.14
4	0	2	410.385	844.959
4	0	2	402.08	846.377
4	0	2	393.729	847.394
4	0	2	385.347	848.01
4	0	2	376.95	848.225
4	0	2	368.553	848.038
4	0	2	360.171	847.45
4	0	2	351.82	846.461
4	0	2	343.515	845.069
4	0	2	335.272	843.276
4	0	2	327.106	841.081
4	0	2	319.033	838.484
4	0	2	311.069	835.484
4	0	2	303.228	832.083
4	0	2	295.526	828.279
4	0	2	287.978	824.073
4	0	2	280.601	819.464
4	0	2	273.409	814.452
4	0	2	266.418	809.038
4	0	2	259.643	803.22
4	0	2	253.1	797
4	0	2	245.894	790.085
4	0	2	239.155	783.3
4	0	2	232.87	776.603
4	0	2	227.025	769.953
4	0	2	221.606	763.309
4	0	2	216.601	756.63
4	0	2	211.995	749.874
4	0	2	207.775	743
4	0	2	203.928	735.967
4	0	2	200.44	728.732
4	0	2	197.298	721.256
4	0	2	194.488	713.497
4	0	2	191.996	705.413
4	0	2	189.81	696.963
4	0	2	187.916	688.106
4	0	2	186.3	678.8
4	0	2	186.3	678.8
4	0	2	185.337	669.025
4	0	2	184.921	659.216
4	0	2	185.054	649.398
4	0	2	185.734	639.597
4	0	2	186.962	629.836
4	0	2	188.736	620.142
4	0	2	191.057	610.538
4	0	2	193.925	601.05
4	0	2	197.339	591.703
4	0	2	201.298	582.521
4	0	2	205.803	573.529
4	0	2	210.853	564.753
4	0	2	216.448	556.217
4	0	2	219.45	552.047
4	0	2	222.588	547.946
4	0	2	225.862	543.918
4	0	2	229.272	539.966
4	0	2	232.818	536.092
4	0	2	236.5	532.3
4	0	2	236.5	532.3
4	0	2	376.4	392.4
4	0	2	376.4	392.4
4	0	2	500.8	267.9
4	0	2	500.8	267.9
4	0	2	505.715	263.168
4	0	2	510.763	258.666
4	0	2	515.936	254.393
4	0	2	521.229	250.35
4	0	2	526.634	246.536
4	0	2	532.145	242.952
4	0	2	537.756	239.597
4	0	2	543.459	236.472
4	0	2	549.25	233.576
4	0	2	555.12	230.91
4	0	2	561.063	228.472
4	0	2	567.073	226.264
4	0	2	573.143	224.286
4	0	2	579.267	222.536
4	0	2	585.438	221.016
4	0	2	591.65	219.725
4	0	2	597.896	218.663
4	0	2	604.169	217.83
4	0	2	610.462	217.226
4	0	2	616.771	216.851
4	0	2	623.087	216.705
4	0	2	629.404	216.788
4	0	2	635.716	217.1
4	0	2	642.016	217.641
4	0	2	648.297	218.41
4	0	2	654.554	219.408
4	0	2	660.778	220.635
4	0	2	666.965	222.091
4	0	2	673.107	223.775
4	0	2	679.198	225.688
4	0	2	685.231	227.83
4	0	2	691.2	230.2
4	0	2	691.2	230.2
4	0	2	698.824	233.617
4	0	2	706.314	237.419
4	0	2	713.656	241.605
4	0	2	720.837	246.175
4	0	2	727.846	251.13
4	0	2	734.667	256.469
4	0	2	741.29	262.192
4	0	2	747.7	268.3
4	0	2	764.8	285.3
4	0	2	771.022	291.85
4	0	2	776.846	298.626
4	0	2	782.269	305.615
4	0	2	787.294	312.799
4	0	2	791.919	320.166
4	0	2	796.144	327.698
4	0	2	799.969	335.382
4	0	2	803.394	343.202
4	0	2	806.419	351.142
4	0	2	809.043	359.188
4	0	2	811.267	367.325
4	0	2	813.091	375.537
4	0	2	814.513	383.81
4	0	2	815.535	392.127
4	0	2	816.156	400.475
4	0	2	816.375	408.837
4	0	2	816.193	417.2
4	0	2	815.61	425.546
4	0	2	814.624	433.863
4	0	2	813.237	442.133
4	0	2	811.449	450.343
4	0	2	809.258	458.476
4	0	2	806.664	466.519
4	0	2	803.669	474.455
4	0	2	800.271	482.269
4	0	2	796.47	489.947
4	0	2	792.266	497.474
4	0	2	787.659	504.833
4	0	2	782.65	512.011
4	0	2	777.237	518.991
4	0	2	771.42	525.759
4	0	2	765.2	532.3
4	0	2	765.2	532.3
4	0	2	641.7	655.8
4	0	2	641.7	655.8
4	0	2	500.8	796.7
4	0	2	NA	NA
4	0	3	815.1	678.6
4	0	3	813.471	687.537
4	0	3	811.639	696.041
4	0	3	809.575	704.161
4	0	3	807.248	711.945
4	0	3	804.631	719.442
4	0	3	801.693	726.699
4	0	3	798.405	733.765
4	0	3	794.737	740.688
4	0	3	790.661	747.515
4	0	3	786.146	754.296
4	0	3	781.163	761.079
4	0	3	775.683	767.911
4	0	3	769.676	774.841
4	0	3	763.113	781.917
4	0	3	755.964	789.187
4	0	3	748.2	796.7
4	0	3	741.649	802.921
4	0	3	734.869	808.741
4	0	3	727.876	814.159
4	0	3	720.683	819.177
4	0	3	713.308	823.792
4	0	3	705.765	828.007
4	0	3	698.069	831.82
4	0	3	690.236	835.231
4	0	3	682.281	838.242
4	0	3	674.219	840.85
4	0	3	666.066	843.058
4	0	3	657.836	844.864
4	0	3	649.546	846.269
4	0	3	641.21	847.272
4	0	3	632.844	847.874
4	0	3	624.462	848.075
4	0	3	616.082	847.874
4	0	3	607.716	847.272
4	0	3	599.382	846.269
4	0	3	591.094	844.864
4	0	3	582.867	843.058
4	0	3	574.717	840.85
4	0	3	566.659	838.242
4	0	3	558.708	835.231
4	0	3	550.88	831.82
4	0	3	543.189	828.007
4	0	3	535.652	823.792
4	0	3	528.284	819.177
4	0	3	521.099	814.159
4	0	3	514.113	808.741
4	0	3	507.342	802.921
4	0	3	500.8	796.7
4	0	3	500.8	796.7
4	0	3	359.9	655.7
4	0	3	359.9	655.7
4	0	3	236.5	532.3
4	0	3	236.5	532.3
4	0	3	230.279	525.758
4	0	3	224.459	518.987
4	0	3	219.041	512.001
4	0	3	214.023	504.816
4	0	3	209.408	497.448
4	0	3	205.193	489.911
4	0	3	201.38	482.221
4	0	3	197.969	474.394
4	0	3	194.958	466.444
4	0	3	192.35	458.386
4	0	3	190.142	450.237
4	0	3	188.336	442.012
4	0	3	186.931	433.725
4	0	3	185.928	425.392
4	0	3	185.326	417.029
4	0	3	185.125	408.65
4	0	3	185.326	400.271
4	0	3	185.928	391.908
4	0	3	186.931	383.575
4	0	3	188.336	375.288
4	0	3	190.142	367.063
4	0	3	192.35	358.914
4	0	3	194.958	350.856
4	0	3	197.969	342.906
4	0	3	201.38	335.079
4	0	3	205.193	327.389
4	0	3	209.408	319.852
4	0	3	214.023	312.484
4	0	3	219.041	305.299
4	0	3	224.459	298.313
4	0	3	230.279	291.542
4	0	3	236.5	285
4	0	3	245.942	275.528
4	0	3	254.289	267.277
4	0	3	262.057	260.002
4	0	3	265.885	256.656
4	0	3	269.762	253.462
4	0	3	273.754	250.392
4	0	3	277.923	247.415
4	0	3	282.335	244.5
4	0	3	287.055	241.617
4	0	3	292.146	238.736
4	0	3	297.675	235.826
4	0	3	303.704	232.858
4	0	3	310.3	229.8
4	0	3	310.3	229.8
4	0	3	316.278	227.448
4	0	3	322.319	225.325
4	0	3	328.418	223.429
4	0	3	334.568	221.762
4	0	3	340.761	220.322
4	0	3	346.993	219.111
4	0	3	353.255	218.128
4	0	3	359.542	217.373
4	0	3	365.847	216.847
4	0	3	372.164	216.549
4	0	3	378.485	216.48
4	0	3	384.805	216.639
4	0	3	391.117	217.027
4	0	3	397.414	217.643
4	0	3	403.689	218.489
4	0	3	409.938	219.562
4	0	3	416.151	220.865
4	0	3	422.324	222.397
4	0	3	428.45	224.157
4	0	3	434.522	226.147
4	0	3	440.533	228.365
4	0	3	446.477	230.813
4	0	3	452.348	233.489
4	0	3	458.139	236.395
4	0	3	463.843	239.53
4	0	3	469.454	242.895
4	0	3	474.966	246.489
4	0	3	480.371	250.312
4	0	3	485.664	254.365
4	0	3	490.837	258.647
4	0	3	495.885	263.159
4	0	3	500.8	267.9
4	0	3	500.8	267.9
4	0	3	625.3	392.3
4	0	3	625.3	392.3
4	0	3	765.2	532.3
4	0	3	765.2	532.3
4	0	3	768.882	536.1
4	0	3	772.427	539.981
4	0	3	775.835	543.939
4	0	3	779.107	547.971
4	0	3	782.243	552.074
4	0	3	785.241	556.244
4	0	3	790.828	564.778
4	0	3	795.868	573.547
4	0	3	800.36	582.528
4	0	3	804.304	591.695
4	0	3	807.7	601.025
4	0	3	810.548	610.493
4	0	3	812.846	620.075
4	0	3	814.596	629.747
4	0	3	815.797	639.484
4	0	3	816.448	649.263
4	0	3	816.549	659.057
4	0	3	816.1	668.845
4	0	3	815.1	678.6
4	0	3	NA	NA
4	0	4	500.8	60.5
4	0	4	509.18	60.684
4	0	4	517.546	61.273
4	0	4	525.884	62.268
4	0	4	534.178	63.667
4	0	4	542.412	65.472
4	0	4	550.571	67.681
4	0	4	558.639	70.294
4	0	4	566.6	73.312
4	0	4	574.44	76.735
4	0	4	582.142	80.562
4	0	4	589.691	84.792
4	0	4	597.072	89.427
4	0	4	604.269	94.465
4	0	4	611.266	99.906
4	0	4	618.048	105.752
4	0	4	624.6	112
4	0	4	888.9	376.2
4	0	4	895.121	382.742
4	0	4	900.941	389.513
4	0	4	906.359	396.499
4	0	4	911.377	403.684
4	0	4	915.992	411.052
4	0	4	920.207	418.589
4	0	4	924.02	426.279
4	0	4	927.431	434.106
4	0	4	930.442	442.056
4	0	4	933.05	450.114
4	0	4	935.258	458.263
4	0	4	937.064	466.488
4	0	4	938.469	474.775
4	0	4	939.472	483.108
4	0	4	940.074	491.471
4	0	4	940.275	499.85
4	0	4	940.074	508.229
4	0	4	939.472	516.592
4	0	4	938.469	524.925
4	0	4	937.064	533.212
4	0	4	935.258	541.437
4	0	4	933.05	549.586
4	0	4	930.442	557.644
4	0	4	927.431	565.594
4	0	4	924.02	573.421
4	0	4	920.207	581.111
4	0	4	915.992	588.648
4	0	4	911.377	596.016
4	0	4	906.359	603.201
4	0	4	900.941	610.187
4	0	4	895.121	616.958
4	0	4	888.9	623.5
4	0	4	877.136	635.297
4	0	4	867.145	644.864
4	0	4	858.404	652.615
4	0	4	854.338	655.938
4	0	4	850.388	658.962
4	0	4	846.488	661.74
4	0	4	842.573	664.321
4	0	4	838.577	666.759
4	0	4	834.436	669.105
4	0	4	825.453	673.726
4	0	4	815.1	678.6
4	0	4	815.1	678.6
4	0	4	809.757	680.721
4	0	4	804.362	682.659
4	0	4	798.921	684.415
4	0	4	793.437	685.988
4	0	4	787.916	687.377
4	0	4	782.362	688.584
4	0	4	776.779	689.609
4	0	4	771.173	690.45
4	0	4	765.549	691.109
4	0	4	759.909	691.584
4	0	4	754.261	691.877
4	0	4	748.607	691.988
4	0	4	742.953	691.915
4	0	4	737.304	691.659
4	0	4	731.664	691.221
4	0	4	726.038	690.6
4	0	4	720.43	689.796
4	0	4	714.845	688.809
4	0	4	709.288	687.64
4	0	4	703.763	686.288
4	0	4	698.276	684.752
4	0	4	692.83	683.034
4	0	4	687.431	681.134
4	0	4	682.083	679.05
4	0	4	676.791	676.784
4	0	4	671.559	674.334
4	0	4	666.392	671.702
4	0	4	661.296	668.887
4	0	4	656.273	665.89
4	0	4	651.33	662.709
4	0	4	646.471	659.346
4	0	4	641.7	655.8
4	0	4	641.7	655.8
4	0	4	637.255	652.258
4	0	4	632.913	648.538
4	0	4	628.664	644.648
4	0	4	624.5	640.6
4	0	4	500.8	516.8
4	0	4	500.8	516.8
4	0	4	376.4	392.4
4	0	4	376.4	392.4
4	0	4	360.3	376.3
4	0	4	356.609	372.499
4	0	4	353.055	368.618
4	0	4	349.639	364.659
4	0	4	346.36	360.625
4	0	4	343.217	356.519
4	0	4	340.212	352.346
4	0	4	334.614	343.805
4	0	4	329.565	335.026
4	0	4	325.065	326.035
4	0	4	321.114	316.856
4	0	4	317.712	307.513
4	0	4	314.861	298.03
4	0	4	312.559	288.432
4	0	4	310.807	278.743
4	0	4	309.605	268.989
4	0	4	308.953	259.193
4	0	4	308.851	249.38
4	0	4	309.3	239.574
4	0	4	310.3	229.8
4	0	4	310.3	229.8
4	0	4	311.341	222.896
4	0	4	312.662	216.027
4	0	4	314.264	209.203
4	0	4	316.147	202.433
4	0	4	318.31	195.727
4	0	4	320.752	189.094
4	0	4	323.474	182.545
4	0	4	326.475	176.087
4	0	4	329.755	169.732
4	0	4	333.314	163.488
4	0	4	337.151	157.366
4	0	4	341.266	151.373
4	0	4	345.658	145.521
4	0	4	350.329	139.819
4	0	4	355.276	134.275
4	0	4	360.5	128.9
4	0	4	377.1	112.3
4	0	4	383.667	106.049
4	0	4	390.458	100.198
4	0	4	397.459	94.746
4	0	4	404.655	89.694
4	0	4	412.03	85.043
4	0	4	419.571	80.793
4	0	4	427.261	76.945
4	0	4	435.087	73.5
4	0	4	443.034	70.458
4	0	4	451.087	67.82
4	0	4	459.231	65.585
4	0	4	467.452	63.756
4	0	4	475.733	62.333
4	0	4	484.062	61.315
4	0	4	492.422	60.704
4	0	4	500.8	60.5
4	0	4	NA	NA
4	1	1	500	87
4	1	1	490.202	87.2
4	1	1	480.314	87.794
4	1	1	470.345	88.774
4	1	1	460.301	90.131
4	1	1	450.191	91.857
4	1	1	440.023	93.942
4	1	1	429.806	96.379
4	1	1	419.547	99.158
4	1	1	409.254	102.272
4	1	1	398.936	105.711
4	1	1	388.599	109.467
4	1	1	378.254	113.532
4	1	1	367.907	117.896
4	1	1	357.566	122.552
4	1	1	347.241	127.491
4	1	1	336.938	132.703
4	1	1	326.665	138.181
4	1	1	316.432	143.916
4	1	1	306.245	149.899
4	1	1	296.113	156.122
4	1	1	286.045	162.576
4	1	1	276.047	169.253
4	1	1	266.128	176.144
4	1	1	256.297	183.24
4	1	1	246.561	190.533
4	1	1	236.928	198.015
4	1	1	227.406	205.676
4	1	1	218.004	213.508
4	1	1	208.729	221.502
4	1	1	199.59	229.651
4	1	1	190.594	237.944
4	1	1	181.75	246.375
4	1	1	173.066	254.934
4	1	1	164.549	263.612
4	1	1	156.208	272.401
4	1	1	148.051	281.293
4	1	1	140.086	290.279
4	1	1	132.32	299.35
4	1	1	124.763	308.497
4	1	1	117.422	317.713
4	1	1	110.305	326.988
4	1	1	103.42	336.314
4	1	1	96.775	345.683
4	1	1	90.379	355.085
4	1	1	84.239	364.512
4	1	1	78.363	373.956
4	1	1	72.76	383.408
4	1	1	67.438	392.859
4	1	1	62.403	402.302
4	1	1	57.666	411.726
4	1	1	53.233	421.124
4	1	1	49.113	430.488
4	1	1	45.314	439.807
4	1	1	41.844	449.075
4	1	1	38.71	458.282
4	1	1	35.922	467.42
4	1	1	33.486	476.48
4	1	1	31.412	485.454
4	1	1	29.707	494.332
4	1	1	28.379	503.107
4	1	1	27.436	511.77
4	1	1	26.887	520.312
4	1	1	26.739	528.725
4	1	1	27	537
4	1	1	27.55	542.442
4	1	1	28.258	547.708
4	1	1	29.123	552.799
4	1	1	30.141	557.717
4	1	1	31.309	562.465
4	1	1	32.622	567.045
4	1	1	34.079	571.458
4	1	1	35.676	575.707
4	1	1	37.409	579.794
4	1	1	39.276	583.72
4	1	1	41.272	587.489
4	1	1	43.396	591.101
4	1	1	45.643	594.559
4	1	1	48.011	597.866
4	1	1	50.495	601.022
4	1	1	53.094	604.031
4	1	1	55.803	606.894
4	1	1	58.619	609.614
4	1	1	61.54	612.191
4	1	1	64.561	614.629
4	1	1	67.68	616.93
4	1	1	70.893	619.095
4	1	1	74.198	621.127
4	1	1	77.59	623.027
4	1	1	81.067	624.799
4	1	1	84.625	626.442
4	1	1	91.972	629.357
4	1	1	99.606	631.787
4	1	1	107.5	633.75
4	1	1	115.628	635.262
4	1	1	123.965	636.338
4	1	1	132.485	636.997
4	1	1	141.16	637.254
4	1	1	149.966	637.126
4	1	1	158.876	636.628
4	1	1	167.865	635.779
4	1	1	176.906	634.594
4	1	1	185.974	633.089
4	1	1	195.042	631.282
4	1	1	204.084	629.188
4	1	1	213.074	626.824
4	1	1	221.987	624.207
4	1	1	230.796	621.353
4	1	1	239.476	618.279
4	1	1	248	615
4	1	1	248	615
4	1	1	261.863	609.354
4	1	1	275.094	603.578
4	1	1	287.902	597.545
4	1	1	300.5	591.125
4	1	1	313.098	584.189
4	1	1	325.906	576.609
4	1	1	339.137	568.256
4	1	1	353	559
4	1	1	353	559
4	1	1	363.352	552.047
4	1	1	373.426	545.047
4	1	1	383.248	537.977
4	1	1	392.844	530.812
4	1	1	402.241	523.531
4	1	1	411.465	516.109
4	1	1	420.542	508.523
4	1	1	429.5	500.75
4	1	1	438.364	492.766
4	1	1	447.16	484.547
4	1	1	455.916	476.07
4	1	1	464.656	467.312
4	1	1	473.409	458.25
4	1	1	482.199	448.859
4	1	1	491.054	439.117
4	1	1	500	429
4	1	1	500	429
4	1	1	510.301	416.344
4	1	1	520.906	402.938
4	1	1	531.746	388.5
4	1	1	537.232	380.807
4	1	1	542.75	372.75
4	1	1	548.292	364.295
4	1	1	553.848	355.406
4	1	1	559.41	346.049
4	1	1	564.969	336.188
4	1	1	570.516	325.787
4	1	1	576.043	314.812
4	1	1	581.541	303.229
4	1	1	587	291
4	1	1	587	291
4	1	1	590.059	283.579
4	1	1	592.865	276.305
4	1	1	595.422	269.159
4	1	1	597.734	262.125
4	1	1	599.806	255.185
4	1	1	601.643	248.32
4	1	1	603.247	241.515
4	1	1	604.625	234.75
4	1	1	605.78	228.009
4	1	1	606.717	221.273
4	1	1	607.44	214.526
4	1	1	607.953	207.75
4	1	1	608.261	200.927
4	1	1	608.369	194.039
4	1	1	608.281	187.069
4	1	1	608	180
4	1	1	608	180
4	1	1	607.398	174.457
4	1	1	606.534	169.079
4	1	1	605.418	163.866
4	1	1	604.057	158.818
4	1	1	602.459	153.937
4	1	1	600.633	149.223
4	1	1	598.586	144.676
4	1	1	596.328	140.297
4	1	1	593.866	136.086
4	1	1	591.209	132.045
4	1	1	588.365	128.173
4	1	1	585.342	124.471
4	1	1	582.148	120.939
4	1	1	578.792	117.579
4	1	1	575.281	114.391
4	1	1	571.625	111.375
4	1	1	567.831	108.532
4	1	1	563.907	105.862
4	1	1	559.863	103.366
4	1	1	555.705	101.045
4	1	1	551.443	98.899
4	1	1	547.084	96.928
4	1	1	542.637	95.133
4	1	1	538.109	93.516
4	1	1	533.51	92.075
4	1	1	528.848	90.812
4	1	1	524.13	89.728
4	1	1	519.365	88.822
4	1	1	514.562	88.096
4	1	1	509.727	87.55
4	1	1	504.871	87.184
4	1	1	500	87
4	1	1	NA	NA
4	1	2	500	755
4	1	2	495.293	759.503
4	1	2	490.459	763.913
4	1	2	485.505	768.226
4	1	2	480.438	772.434
4	1	2	475.265	776.533
4	1	2	469.995	780.516
4	1	2	464.634	784.378
4	1	2	459.189	788.113
4	1	2	453.669	791.715
4	1	2	448.08	795.179
4	1	2	442.43	798.497
